timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1784783610282,121,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-9,text,true,,12628,120,10,10,https://www.jenkins.io/doc/,102,0,0
1784783610065,372,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-2,text,true,,52068,122,10,10,https://saucelabs.com/careers,372,0,0
1784783609983,515,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-1,text,true,,122026,148,10,10,https://practicetestautomation.com/practice-test-login/,369,0,0
1784783610438,134,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-2,text,true,,29297,125,10,10,https://www.apache.org/licenses/,100,0,0
1784783610179,472,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-4,text,true,,52068,122,10,10,https://saucelabs.com/careers,471,0,0
1784783610198,463,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-8,text,true,,266650,128,10,10,https://www.selenium.dev/downloads/,111,0,0
1784783609915,784,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-10,text,true,,18938,138,10,10,https://jmeter.apache.org/download_jmeter.cgi,684,0,0
1784783610012,748,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-3,text,true,,18946,138,10,10,https://jmeter.apache.org/download_jmeter.cgi,620,0,0
1784783610699,156,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-10,text,true,,12628,120,10,10,https://www.jenkins.io/doc/,126,0,0
1784783610404,451,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-9,text,true,,52068,122,10,10,https://saucelabs.com/careers,451,0,0
1784783610651,227,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-4,text,true,,29297,125,10,10,https://www.apache.org/licenses/,175,0,0
1784783610760,134,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-3,text,true,,12627,120,10,10,https://www.jenkins.io/doc/,112,0,0
1784783610855,86,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-9,text,true,,29297,125,10,10,https://www.apache.org/licenses/,83,0,0
1784783610345,648,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-5,text,true,,18931,138,10,10,https://jmeter.apache.org/download_jmeter.cgi,593,0,0
